datetime,open,high,low,close,volume
05-12-2016,0.908,0.912,0.87325,0.88925,670541320
05-13-2016,0.97975,1.025,0.975,1.0245,2110256160
05-16-2016,1.01675,1.07,1.0135,1.05475,973030280
05-17-2016,1.05,1.0645,1.0365025,1.057,628390480
05-18-2016,1.05,1.09625,1.05,1.084,541071880
05-19-2016,1.07975,1.096465,1.07825,1.08875,398879240
05-20-2016,1.0955,1.11275,1.09375,1.10825,391083600
05-23-2016,1.113,1.11725,1.10325,1.11,413635080
05-24-2016,1.1105,1.1375,1.1075,1.134,415788840
05-25-2016,1.1375,1.14225,1.12025,1.12925,458776440
05-26-2016,1.13125,1.1495,1.128,1.14125,309963240
05-27-2016,1.1425,1.14925,1.13875,1.1475,277415560
05-31-2016,1.1525,1.170375,1.15175,1.168,412525240
06-01-2016,1.1625,1.1815,1.159,1.17025,387130680
06-02-2016,1.1765,1.1885,1.165,1.1785,329208080
06-03-2016,1.167,1.1685,1.1415,1.162,461074560
06-06-2016,1.165,1.174,1.15,1.156,322513640
06-07-2016,1.163,1.1695,1.15775,1.15825,193400680
06-08-2016,1.1585,1.16275,1.145,1.1545,234617240
06-09-2016,1.1505,1.18625,1.148,1.1845,472166680
06-10-2016,1.1705,1.181,1.1535,1.155,400023680
06-13-2016,1.15625,1.192465,1.15625,1.16975,475586960
06-14-2016,1.167,1.1775,1.153875,1.172,298345560
06-15-2016,1.18175,1.19425,1.16875,1.184,301034720
06-16-2016,1.17525,1.19075,1.163775,1.18875,246457120
06-17-2016,1.19025,1.1905,1.16325,1.168,471001920
06-20-2016,1.18675,1.20425,1.186,1.189,293769200
06-21-2016,1.194,1.19725,1.18,1.18175,212506440
06-22-2016,1.18425,1.192,1.17875,1.18075,202620640
06-23-2016,1.192,1.2135,1.19125,1.21225,297879760
06-24-2016,1.1625,1.184,1.1325,1.14325,1017684440
06-27-2016,1.13375,1.1425,1.11425,1.131,450339480
06-28-2016,1.1525,1.1537475,1.13175,1.1475,381919200
06-29-2016,1.1575,1.17525,1.1545,1.16625,318930560
06-30-2016,1.16825,1.1825,1.15875,1.17525,430939000
07-01-2016,1.16875,1.184,1.1625,1.1665,218487920
07-05-2016,1.16,1.18575,1.15075,1.18375,371082440
07-06-2016,1.1755,1.198125,1.1695,1.19125,273103760
07-07-2016,1.19925,1.2265,1.19375,1.22225,395399680
07-08-2016,1.23525,1.277275,1.2305,1.27125,481930920
07-11-2016,1.2895,1.31,1.288,1.3005,448777480
07-12-2016,1.315,1.332,1.2985,1.32,436761800
07-13-2016,1.3225,1.33,1.3175,1.3195,324605200
07-14-2016,1.3265,1.345,1.3155,1.333,316891320
07-15-2016,1.316,1.323375,1.296025,1.3175,428614280
07-18-2016,1.33375,1.33575,1.31925,1.32425,252993520
07-19-2016,1.3235,1.3432325,1.321,1.338,382650000
07-20-2016,1.3425,1.362625,1.337,1.3555,296460080
07-21-2016,1.3525,1.35675,1.326,1.3305,361307880
07-22-2016,1.33525,1.36675,1.3255,1.36675,315766600
07-25-2016,1.375,1.39525,1.369,1.392,312528440
07-26-2016,1.40425,1.423,1.40225,1.41575,514509560
07-27-2016,1.428,1.4305,1.393,1.4015,446675440
07-28-2016,1.40475,1.415,1.4003425,1.4045,221917360
07-29-2016,1.40975,1.43125,1.3845,1.4275,409586560
08-01-2016,1.4335,1.43875,1.409,1.41825,301118800
08-02-2016,1.425,1.42575,1.3875,1.401,282748800
08-03-2016,1.39925,1.4075,1.3915,1.40475,299828360
08-04-2016,1.4115,1.43725,1.40875,1.43075,272712120
08-05-2016,1.44725,1.45575,1.44025,1.455,371589400
08-08-2016,1.475,1.4785,1.453,1.4685,305064120
08-09-2016,1.47575,1.4865,1.4685,1.47225,372342360
08-10-2016,1.48525,1.4875,1.4580925,1.46275,375738120
08-11-2016,1.4705,1.49875,1.4675,1.4925,681062240
08-12-2016,1.5475,1.5845,1.51575,1.576,1425745680
08-15-2016,1.57775,1.58741,1.553255,1.5745,573304680
08-16-2016,1.57225,1.57475,1.56025,1.565,287653800
08-17-2016,1.565,1.5685,1.516375,1.52875,595212160
08-18-2016,1.5265,1.555,1.5205,1.5525,331683800
08-19-2016,1.55175,1.56825,1.545,1.5565,291559120
08-22-2016,1.56125,1.5653,1.542775,1.563,244747320
08-23-2016,1.576,1.583,1.56825,1.57275,339762320
08-24-2016,1.57825,1.579,1.54125,1.5485,298449760
08-25-2016,1.549,1.54975,1.519,1.53825,406031320
08-26-2016,1.54225,1.5595,1.53,1.55075,300024960
08-29-2016,1.557,1.56325,1.547125,1.54975,274651160
08-30-2016,1.54775,1.556065,1.5365,1.54075,285544880
08-31-2016,1.54375,1.548,1.529,1.5335,388545680
09-01-2016,1.53475,1.5845,1.5335,1.57875,428492200
09-02-2016,1.582,1.58375,1.5455,1.56325,323149680
09-06-2016,1.56875,1.578,1.560725,1.578,306812800
09-07-2016,1.573,1.5807125,1.54575,1.55475,397988000
09-08-2016,1.55325,1.5685,1.5355,1.566,315808760
09-09-2016,1.54875,1.5575,1.475,1.488,697758640
09-12-2016,1.46825,1.521625,1.432875,1.51875,598260960
09-13-2016,1.515,1.5325,1.48825,1.49675,471767320
09-14-2016,1.50025,1.515,1.48775,1.51,319373040
09-15-2016,1.5125,1.569,1.509,1.56725,515391960
09-16-2016,1.57275,1.58125,1.553,1.571,902445960
09-19-2016,1.5875,1.6315,1.58025,1.59175,417128280
09-20-2016,1.61,1.61,1.5685,1.57725,331113280
09-21-2016,1.582,1.6245,1.58175,1.6215,336213480
09-22-2016,1.631,1.636,1.61625,1.6255,308731480
09-23-2016,1.6275,1.63225,1.6165,1.62375,276133760
09-26-2016,1.60525,1.615,1.58825,1.6085,230041400
09-27-2016,1.60225,1.666,1.6015,1.6635,402750760
09-28-2016,1.666,1.67075,1.64825,1.6695,319788040
09-29-2016,1.66675,1.69025,1.651285,1.685,336685440
09-30-2016,1.69425,1.72975,1.68425,1.713,429932160
10-03-2016,1.713,1.73775,1.708275,1.71125,242594120
10-04-2016,1.71375,1.7425,1.69475,1.7075,281625800
10-05-2016,1.722,1.7395,1.7005,1.70575,305440360
10-06-2016,1.68525,1.69575,1.6565,1.6835,360212680
10-07-2016,1.69475,1.69925,1.6665,1.67125,286260080
10-10-2016,1.68,1.689,1.66175,1.6775,287874720
10-11-2016,1.672,1.6745,1.6405,1.65325,388539040
10-12-2016,1.6465,1.6694775,1.63275,1.66075,419921000
10-13-2016,1.64125,1.645,1.5925,1.63375,390116400
10-14-2016,1.65375,1.665,1.64,1.64975,330634040
10-17-2016,1.6495,1.665,1.638,1.64025,195326400
10-18-2016,1.663,1.67475,1.65625,1.66525,269370960
10-19-2016,1.654,1.6695,1.6455,1.66175,199058480
10-20-2016,1.68125,1.69875,1.6575,1.69325,312082880
10-21-2016,1.68725,1.6915,1.6725,1.6885,279506160
10-24-2016,1.7,1.76975,1.69975,1.76775,339837840
10-25-2016,1.76475,1.8075,1.75625,1.79675,397461280
10-26-2016,1.78175,1.82375,1.78,1.804,333791240
10-27-2016,1.81775,1.82125,1.759625,1.767,388664880
10-28-2016,1.7755,1.8025,1.76075,1.764,291404080
10-31-2016,1.76975,1.790625,1.76875,1.779,252388720
11-01-2016,1.7855,1.79525,1.70725,1.72625,473225160
11-02-2016,1.7395,1.763,1.7158875,1.719,295849240
11-03-2016,1.727,1.7285,1.666,1.699,309663720
11-04-2016,1.68775,1.7182625,1.664375,1.68925,328779600
11-07-2016,1.73875,1.793,1.7375,1.78175,487580960
11-08-2016,1.7885,1.79425,1.7625,1.779,429884280
11-09-2016,1.73075,1.7725,1.718,1.749,456530160
11-10-2016,1.78725,1.7875,1.669,1.69425,869281560
11-11-2016,1.98775,2.21925,1.9625,2.19925,2175345320
11-14-2016,2.20225,2.20475,2.0905,2.091,1348796520
11-15-2016,2.10725,2.18625,2.09825,2.15475,626090320
11-16-2016,2.1835,2.313875,2.15863,2.29075,987985760
11-17-2016,2.30775,2.3698075,2.26625,2.30975,832989760
11-18-2016,2.30975,2.35825,2.295,2.334,576059960
11-21-2016,2.35225,2.35875,2.31,2.3245,436434720
11-22-2016,2.3325,2.34349,2.3095,2.34125,330369280
11-23-2016,2.343,2.3812475,2.31925,2.34925,443234280
11-25-2016,2.3605,2.3775,2.33525,2.354,195563120
11-28-2016,2.34675,2.3685,2.34,2.35275,278734800
11-29-2016,2.35,2.361,2.31325,2.33125,444567480
11-30-2016,2.34,2.354,2.3025,2.305,440501800
12-01-2016,2.3025,2.30425,2.11925,2.191,1035522960
12-02-2016,2.15625,2.22,2.128,2.21125,478292000
12-05-2016,2.24975,2.31525,2.225,2.297,602285000
12-06-2016,2.30525,2.34325,2.28925,2.33475,498795000
12-07-2016,2.321,2.3825,2.3025,2.37675,480803720
12-08-2016,2.37975,2.4155,2.3263275,2.337,381544080
12-09-2016,2.355,2.35675,2.26775,2.2955,382311960
12-12-2016,2.24625,2.24875,2.1885,2.23975,601332000
12-13-2016,2.25225,2.30725,2.25125,2.27925,387794960
12-14-2016,2.3135,2.42775,2.28925,2.41125,983981520
12-15-2016,2.4225,2.4985,2.415,2.46775,746546120
12-16-2016,2.49575,2.5175,2.44315,2.51025,1089364760
12-19-2016,2.4925,2.5612475,2.475,2.54075,744657240
12-20-2016,2.6145,2.65325,2.603,2.62925,848057320
12-21-2016,2.641,2.64875,2.59275,2.64575,576134440
12-22-2016,2.6705,2.72175,2.66325,2.67775,718610360
12-23-2016,2.6595,2.745875,2.65675,2.7445,647693240
12-27-2016,2.8015,2.934,2.7805,2.933,1194273680
12-28-2016,2.99,2.99825,2.71725,2.73125,2295764640
12-29-2016,2.6225,2.78725,2.57,2.78575,2175367280
12-30-2016,2.78375,2.798,2.6575,2.6685,1212930360
01-03-2017,2.61,2.65925,2.4845,2.55025,1501995040
01-04-2017,2.585,2.6375,2.53825,2.60975,1199220240
01-05-2017,2.61325,2.6455,2.52625,2.5435,984295280
01-06-2017,2.57125,2.60625,2.53,2.5775,822856640
01-09-2017,2.5875,2.7,2.5875,2.682,916249000
01-10-2017,2.69525,2.72975,2.64075,2.66175,880918760
01-11-2017,2.65,2.655,2.60375,2.629,525663520
01-12-2017,2.60575,2.6175,2.5405,2.586,625616560
01-13-2017,2.59,2.625,2.5765,2.58575,457821720
01-17-2017,2.575,2.58,2.51425,2.52775,580610360
01-18-2017,2.506,2.58075,2.47775,2.57375,654424600
01-19-2017,2.57675,2.6615,2.5745,2.629,644871120
01-20-2017,2.652,2.67,2.578,2.60025,492022280
01-23-2017,2.595,2.6475,2.5925,2.62725,369905560
01-24-2017,2.6375,2.6895,2.6225,2.68325,428050840
01-25-2017,2.72625,2.7325,2.658365,2.69475,523379960
01-26-2017,2.6975,2.74875,2.6675,2.74125,458798800
01-27-2017,2.74825,2.79725,2.72125,2.79425,471997160
01-30-2017,2.773,2.77525,2.697765,2.7505,496003360
01-31-2017,2.72375,2.75125,2.705,2.7295,362754600
02-01-2017,2.7645,2.853,2.7465,2.84875,590003280
02-02-2017,2.8325,2.8935,2.8015,2.88475,483241600
02-03-2017,2.88625,2.8975,2.8475,2.8595,372686160
02-06-2017,2.85,2.9331525,2.85,2.93275,506768200
02-07-2017,2.9675,3.023,2.9475,2.97825,746222680
02-08-2017,2.96,2.98275,2.9095,2.96525,449579480
02-09-2017,2.9715,2.9765,2.89,2.9095,842567120
02-10-2017,2.99825,3.0175,2.815,2.8405,1651093640
02-13-2017,2.83475,2.8495,2.705,2.7095,1180722840
02-14-2017,2.69975,2.75375,2.65725,2.7195,850631480
02-15-2017,2.7225,2.745,2.694,2.725,373020480
02-16-2017,2.73475,2.736,2.6415,2.68125,647175440
02-17-2017,2.6675,2.68525,2.61975,2.68075,563738600
02-21-2017,2.70575,2.78075,2.7055,2.77675,551951320
02-22-2017,2.7855,2.795,2.74975,2.769,433770240
02-23-2017,2.6375,2.65975,2.492,2.51225,1592888520
02-24-2017,2.42675,2.55,2.3925,2.5365,1029903880
02-27-2017,2.555,2.6255,2.539,2.61025,715400760
02-28-2017,2.62,2.63,2.519375,2.537,625358720
03-01-2017,2.59475,2.60925,2.52775,2.56975,504805560
03-02-2017,2.55675,2.571,2.47225,2.475,754331120
03-03-2017,2.46425,2.46925,2.4055,2.46075,865456960
03-06-2017,2.424,2.4525,2.37925,2.44175,883566760
03-07-2017,2.44175,2.48825,2.42875,2.4685,603400280
03-08-2017,2.5175,2.5325,2.46175,2.464,638712880
03-09-2017,2.44775,2.48625,2.435,2.4635,478058840
03-10-2017,2.49025,2.50225,2.4595,2.478,499740520
03-13-2017,2.4885,2.55625,2.48775,2.54625,774136080
03-14-2017,2.55925,2.56875,2.51175,2.5445,522016600
03-15-2017,2.55625,2.57475,2.508,2.56375,615034080
03-16-2017,2.5745,2.59575,2.56025,2.59525,523099800
03-17-2017,2.613,2.653,2.59525,2.65175,1119686760
03-20-2017,2.6695,2.74025,2.65325,2.73625,748566080
03-21-2017,2.71875,2.749,2.639625,2.64775,913484120
03-22-2017,2.6365,2.7065,2.6325,2.70175,616764240
03-23-2017,2.69375,2.71393,2.6675,2.67725,533941680
03-24-2017,2.72425,2.73225,2.6605,2.68675,439501840
03-27-2017,2.6395,2.710125,2.589375,2.70625,506644000
03-28-2017,2.7075,2.72225,2.68175,2.69225,432444360
03-29-2017,2.69975,2.71225,2.68125,2.6835,349991640
03-30-2017,2.69075,2.75,2.685,2.735,525533960
03-31-2017,2.72525,2.74725,2.7100525,2.72325,440806600
04-03-2017,2.72375,2.74125,2.6855,2.7095,445232520
04-04-2017,2.585,2.6105,2.5085,2.5195,1271280160
04-05-2017,2.500375,2.55925,2.4875,2.50075,747049280
04-06-2017,2.506,2.53125,2.46025,2.519,635120160
04-07-2017,2.5255,2.54325,2.493,2.50825,429066000
04-10-2017,2.509,2.51575,2.44,2.44425,756330560
04-11-2017,2.41375,2.4724975,2.40875,2.453,618149880
04-12-2017,2.453,2.4675,2.4275,2.43275,414091840
04-13-2017,2.40825,2.43025,2.38725,2.38725,506893800
04-17-2017,2.40025,2.481,2.395,2.48075,497292200
04-18-2017,2.46625,2.4885,2.44,2.48225,370117760
04-19-2017,2.5,2.5245,2.48525,2.492,380826360
04-20-2017,2.50675,2.53616,2.48525,2.5315,404014320
04-21-2017,2.521,2.54475,2.509,2.542,341895600
04-24-2017,2.574,2.587,2.55275,2.57375,371819600
04-25-2017,2.5885,2.63325,2.56675,2.6185,388438880
04-26-2017,2.63225,2.63475,2.5985,2.6005,327005800
04-27-2017,2.608,2.6495,2.58975,2.641,319698600
04-28-2017,2.634,2.641,2.60175,2.6075,348246280
05-01-2017,2.6185,2.67125,2.61125,2.666,307733320
05-02-2017,2.63875,2.6398875,2.564,2.587,629973080
05-03-2017,2.58,2.616,2.565,2.60625,336905320
05-04-2017,2.6125,2.62375,2.58825,2.59625,209787680
05-05-2017,2.5845,2.60375,2.56875,2.5965,228429440
05-08-2017,2.6085,2.61,2.55775,2.56925,365239600
05-09-2017,2.575,2.62325,2.5665,2.5735,847671680
05-10-2017,2.85725,3.0455,2.8505,3.03225,2129097360
05-11-2017,3.00125,3.26075,2.99775,3.1625,1939792320
05-12-2017,3.16575,3.24,3.1445,3.19725,962618360
05-15-2017,3.239,3.36025,3.2345,3.35775,1087541920
05-16-2017,3.4095,3.436,3.3340875,3.42025,1120698840
05-17-2017,3.3525,3.3715,3.18875,3.193,1271366320
05-18-2017,3.2375,3.33575,3.17625,3.32675,1156030280
05-19-2017,3.425625,3.4555,3.3805,3.4,1018370840
05-22-2017,3.44425,3.487,3.43325,3.4725,836609000
05-23-2017,3.4925,3.49475,3.39275,3.42575,681249880
05-24-2017,3.524,3.52675,3.452,3.46425,817379800
05-25-2017,3.5,3.50075,3.411,3.4565,608228040
05-26-2017,3.44825,3.632,3.42775,3.546,779139880
05-30-2017,3.5925,3.6572775,3.57625,3.62175,989651920
05-31-2017,3.66725,3.675,3.55125,3.60875,887315760
06-01-2017,3.62475,3.62575,3.563,3.609,503338680
06-02-2017,3.606,3.6325,3.585,3.591,487457360
06-05-2017,3.5745,3.71325,3.56275,3.70025,817377680
06-06-2017,3.6955,3.74225,3.67,3.6835,758727560
06-07-2017,3.70825,3.747,3.6925,3.728,612611720
06-08-2017,3.8365,4.0,3.79475,3.9985,1161744200
06-09-2017,4.1185,4.2125,3.56875,3.74,3692927840
06-12-2017,3.647,3.7925,3.55275,3.74925,1697531200
06-13-2017,3.86,3.86925,3.64125,3.785,1672503200
06-14-2017,3.788,3.8515,3.7125,3.793,1184641440
06-15-2017,3.674,3.84,3.6625,3.80925,963824480
06-16-2017,3.819,3.8675,3.756,3.7905,924958000
06-19-2017,3.83525,3.93825,3.8315,3.933,778177560
06-20-2017,3.97575,4.0435,3.923,3.92725,1095443440
06-21-2017,3.95525,3.9905,3.8925,3.98675,682651160
06-22-2017,3.995,4.0085,3.935,3.95925,469132960
06-23-2017,3.967,3.983,3.8305,3.84575,1088588080
06-26-2017,3.879,3.915,3.70825,3.80375,1063959840
06-27-2017,3.786,3.79475,3.65875,3.6645,999492520
06-28-2017,3.733,3.7985,3.64375,3.79375,994947160
06-29-2017,3.765,3.768,3.602,3.667,1064425240
06-30-2017,3.6845,3.69825,3.5875,3.614,731061040
07-03-2017,3.62625,3.6413425,3.4645,3.48325,0
07-05-2017,3.5475,3.6055,3.52825,3.57625,820189520
07-06-2017,3.54675,3.6344975,3.494,3.587,746285280
07-07-2017,3.6445,3.6875,3.62125,3.669,654972080
07-10-2017,3.7435,3.85,3.717105,3.8425,958490760
07-11-2017,3.84625,3.90475,3.80375,3.897,757955320
07-12-2017,3.9575,4.075,3.914,4.06275,1145208520
07-13-2017,4.075,4.1575,3.96875,4.01575,1369133320
07-14-2017,4.03225,4.12525,4.02525,4.12375,941948320
07-17-2017,4.15825,4.1875,4.04375,4.10625,930790360
07-18-2017,4.0445,4.16375,4.0325,4.149,776639480
07-19-2017,4.15825,4.185,4.11525,4.1275,687045600
07-20-2017,4.14825,4.18775,4.0978025,4.1875,699595560
07-21-2017,4.16675,4.2325,4.15225,4.2025,648330280
07-24-2017,4.20975,4.2195,4.143,4.15375,652522080
07-25-2017,4.1305,4.14825,4.089525,4.13375,496555840
07-26-2017,4.192,4.248175,4.14625,4.1815,640404520
07-27-2017,4.20675,4.2185,3.939,4.0435,782855160
07-28-2017,4.00725,4.1345,3.982,4.10975,513349480
07-31-2017,4.1235,4.16,4.0155,4.06275,559672080
08-01-2017,4.053125,4.114,4.025,4.11225,431383120
08-02-2017,4.14375,4.14775,4.03175,4.10975,478443280
08-03-2017,4.10925,4.16575,4.092,4.162,442421640
08-04-2017,4.185,4.25175,4.162,4.18025,589094120
08-07-2017,4.20975,4.30925,4.2,4.30875,717411200
08-08-2017,4.34725,4.364,4.21775,4.2575,755334160
08-09-2017,4.21075,4.30525,4.19175,4.30275,530784920
08-10-2017,4.304,4.3165,4.10825,4.1185,1328087960
08-11-2017,3.9285,3.975,3.82275,3.899,1497194360
08-14-2017,3.99175,4.21375,3.98,4.21,1279021640
08-15-2017,4.21525,4.24175,4.13975,4.1745,764530520
08-16-2017,4.18975,4.2135,4.096,4.12875,596631440
08-17-2017,4.12025,4.1375,4.0345,4.03675,525442600
08-18-2017,4.09175,4.109,3.991,4.0375,601204280
08-21-2017,4.06225,4.07375,3.93425,3.97875,623670680
08-22-2017,4.01225,4.06975,3.99275,4.06375,450456120
08-23-2017,4.03,4.15625,4.02125,4.145,579519840
08-24-2017,4.1775,4.182,4.103,4.12975,469700040
08-25-2017,4.15425,4.1645,4.08875,4.09525,357200880
08-28-2017,4.1145,4.1275,4.05825,4.12425,389495720
08-29-2017,4.06475,4.1395,4.056525,4.1175,324094280
08-30-2017,4.1375,4.15325,4.10675,4.142,384401560
08-31-2017,4.1625,4.24,4.155,4.236,612684200
09-01-2017,4.24875,4.2975,4.24,4.2615,445431480
09-05-2017,4.2095,4.2146075,4.0890625,4.14775,696695680
09-06-2017,4.181,4.195,4.11,4.14525,397671320
09-07-2017,4.16225,4.19725,4.12375,4.1645,352868080
09-08-2017,4.15275,4.16775,4.06775,4.09225,498856880
09-11-2017,4.1385,4.2358125,4.133,4.225,567443120
09-12-2017,4.25,4.25,4.17425,4.24025,411488120
09-13-2017,4.21475,4.2885,4.182,4.25925,580958920
09-14-2017,4.21975,4.314,4.195,4.235,513713480
09-15-2017,4.3215,4.50275,4.31625,4.50275,1364790560
09-18-2017,4.6285,4.78,4.6215,4.68875,1684460640
09-19-2017,4.63775,4.74625,4.615375,4.68375,874279760
09-20-2017,4.6875,4.7355,4.60525,4.646,724919640
09-21-2017,4.541,4.5675,4.44025,4.519,1075599760
09-22-2017,4.5075,4.55775,4.465,4.475,491230840
09-25-2017,4.44375,4.445,4.254,4.275,874579040
09-26-2017,4.41125,4.467,4.25875,4.299,1125620440
09-27-2017,4.3905,4.40675,4.31875,4.39325,713718680
09-28-2017,4.4005,4.4045,4.344,4.392,435242600
09-29-2017,4.477,4.49325,4.43125,4.46925,619091720
10-02-2017,4.52,4.5495,4.425,4.475,503478400
10-03-2017,4.48125,4.5145,4.4395,4.48425,390330720
10-04-2017,4.4905,4.54425,4.4535,4.52175,427848800
10-05-2017,4.5465,4.55,4.489,4.51925,437364200
10-06-2017,4.49125,4.546,4.475,4.5325,318798280
10-09-2017,4.56975,4.66825,4.55075,4.63475,563490880
10-10-2017,4.78575,4.82375,4.6815,4.72325,974876080
10-11-2017,4.74,4.775,4.6935,4.7735,529509360
10-12-2017,4.777,4.82725,4.7482525,4.77575,528292600
10-13-2017,4.83875,4.875,4.79125,4.86475,628729320
10-16-2017,4.895,4.9512,4.831,4.94825,576638320
10-17-2017,4.92725,4.9725,4.90875,4.94375,478594680
10-18-2017,4.95275,4.9535,4.833,4.9395,567316280
10-19-2017,4.861,4.95,4.8112525,4.945,570770120
10-20-2017,4.96225,4.98975,4.9135,4.9225,451618480
10-23-2017,4.9445,4.97125,4.895,4.9155,428695040
10-24-2017,4.92475,4.96875,4.8985,4.967,407245280
10-25-2017,4.927,4.9805,4.77925,4.8415,828161200
10-26-2017,4.8695,4.904,4.84525,4.89225,322742520
10-27-2017,4.945,5.04675,4.91875,5.0465,572193400
10-30-2017,5.0465,5.1522475,5.0305,5.096,504056680
10-31-2017,5.12825,5.19725,5.1225,5.17025,411908280
11-01-2017,5.23375,5.24925,5.115,5.18,502577840
11-02-2017,5.15,5.19525,5.09125,5.1485,342309520
11-03-2017,5.18,5.21725,5.133525,5.21725,353640960
11-06-2017,5.18,5.2495,5.1675,5.24075,389944640
11-07-2017,5.26375,5.3225,5.25139,5.30075,427701680
11-08-2017,5.29625,5.3,5.1810025,5.229,522988200
11-09-2017,5.13175,5.15825,5.00925,5.133,978562680
11-10-2017,5.327,5.46675,5.29075,5.4035,1253254960
11-13-2017,5.4035,5.42925,5.30025,5.31575,582376520
11-14-2017,5.325,5.37,5.28075,5.3545,529292760
11-15-2017,5.29875,5.3,5.195,5.2495,501949240
11-16-2017,5.3245,5.355,5.28125,5.29025,441767320
11-17-2017,5.348,5.38375,5.26875,5.284,515662720
11-20-2017,5.29975,5.36425,5.2625,5.352,396100440
11-21-2017,5.39225,5.413,5.36,5.40125,399174320
11-22-2017,5.425,5.425,5.34025,5.37325,356639920
11-24-2017,5.38975,5.425,5.365,5.424,180752000
11-27-2017,5.43275,5.434,5.35025,5.3535,422894560
11-28-2017,5.35875,5.36825,5.206,5.26775,512752160
11-29-2017,5.25025,5.253065,4.78075,4.9105,1396789640
11-30-2017,4.98,5.067,4.91625,5.01775,823767960
12-01-2017,4.98275,5.00325,4.81175,4.942,811549920
12-04-2017,5.00125,5.0075,4.6125,4.6665,1240844920
12-05-2017,4.56,4.8175,4.5145,4.6935,981487760
12-06-2017,4.6425,4.7535,4.621,4.7315,467030400
12-07-2017,4.799,4.84,4.753,4.79975,542599520
12-08-2017,4.85025,4.8695,4.77875,4.78725,466874240
12-11-2017,4.8015,4.8695,4.7855,4.8665,372749640
12-12-2017,4.8225,4.846,4.74725,4.771,455017800
12-13-2017,4.8125,4.81375,4.647,4.6545,554279680
12-14-2017,4.648,4.7335,4.615,4.66175,438162240
12-15-2017,4.706275,4.8095,4.6405,4.789,670035120
12-18-2017,4.83,4.9505,4.8,4.9475,477702320
12-19-2017,4.938,4.94325,4.874,4.90275,373099720
12-20-2017,4.9425,4.95175,4.86375,4.92,288818240
12-21-2017,4.9235,4.94875,4.88875,4.89725,300905040
12-22-2017,4.86,4.89125,4.78125,4.88175,466274840
12-26-2017,4.82575,4.94375,4.7955,4.936,355081320
12-27-2017,4.9225,4.99925,4.90775,4.92925,329488920
12-28-2017,4.95325,4.9845,4.928785,4.935,240249920
12-29-2017,4.9615,4.9615,4.8375,4.8375,279964640
01-02-2018,4.8945,4.9875,4.8625,4.98375,355616680
01-03-2018,5.1025,5.3425,5.09375,5.31175,914703640
01-04-2018,5.394,5.45125,5.31725,5.33975,583268800
01-05-2018,5.35475,5.42275,5.277,5.385,580124120
01-08-2018,5.51,5.625,5.4645,5.55,881216880
01-09-2018,5.5555,5.5955,5.466,5.5485,496999800
01-10-2018,5.455,5.5955,5.4,5.592,582665040
01-11-2018,5.625,5.65675,5.58025,5.602,406030680
01-12-2018,5.59,5.62475,5.5335,5.5745,359916080
01-16-2018,5.60125,5.68775,5.41725,5.50275,702347480
01-17-2018,5.5175,5.628,5.4225,5.618,538408880
01-18-2018,5.5985,5.666,5.567,5.611,408633640
01-19-2018,5.70225,5.77725,5.675,5.75275,609379440
01-22-2018,5.76075,5.844,5.7025,5.84225,550942440
01-23-2018,5.89625,5.99575,5.877525,5.97275,475228200
01-24-2018,5.976,6.01234,5.83875,5.895,579972360
01-25-2018,5.95,5.99375,5.89375,5.90875,409883640
01-26-2018,5.953,6.0835,5.94,6.08325,516354160
01-29-2018,6.0685,6.20275,6.01525,6.17125,455114120
01-30-2018,6.02775,6.1605,5.96025,6.068,570833760
01-31-2018,6.14425,6.23175,6.11125,6.145,478577760
02-01-2018,5.963,6.1725,5.9515,6.0125,519222880
02-02-2018,5.925,5.94925,5.77925,5.838,718462200
02-05-2018,5.675,5.83075,5.125,5.3425,1165205600
02-06-2018,5.11,5.6425,5.1,5.6395,1114801240
02-07-2018,5.7395,5.87425,5.6675,5.72,802932640
02-08-2018,5.847,5.8805,5.43775,5.438,1143999040
02-09-2018,5.95625,5.97225,5.438,5.802,1674603080
02-12-2018,5.883875,5.887,5.6257625,5.70075,1093173680
02-13-2018,5.664,5.8625,5.63125,5.81575,625524760
02-14-2018,5.775,6.0648125,5.76375,6.0355,744989960
02-15-2018,6.119625,6.20925,6.038,6.1625,698900600
02-16-2018,6.135,6.25,6.08675,6.096,637657040
02-20-2018,6.11875,6.29675,6.115,6.227,686238480
02-21-2018,6.29225,6.2991875,6.034,6.03775,892293760
02-22-2018,6.06825,6.14075,5.9875,6.05375,534365320
02-23-2018,6.11425,6.14825,6.0630025,6.14825,415300400
02-26-2018,6.195,6.1995,6.1015,6.1645,469313760
02-27-2018,6.1375,6.22275,6.12825,6.1515,455435960
02-28-2018,6.1625,6.2025,6.03825,6.05,523115120
03-01-2018,6.04775,6.10225,5.70312,5.80525,1040118880
03-02-2018,5.6965,5.92,5.54625,5.9135,913427400
03-05-2018,5.86275,5.93125,5.738025,5.89125,620776520
03-06-2018,5.9775,6.0735,5.934,6.054,636809720
03-07-2018,5.95,6.09875,5.94875,6.046,581209040
03-08-2018,6.07375,6.07375,5.9847675,6.0295,411910440
03-09-2018,6.0775,6.14625,6.0612525,6.13325,505525920
03-12-2018,6.175,6.325,6.1668075,6.244,605061640
03-13-2018,6.28725,6.3625,6.151,6.19275,619772360
03-14-2018,6.23625,6.26375,6.1555,6.2185,505494440
03-15-2018,6.23225,6.3155,6.191,6.2335,401953480
