datetime,open,high,low,close,volume
07-22-2021,19.642,19.887,19.276,19.594,323825950
07-23-2021,19.65635,19.7,19.25,19.558,195671980
07-26-2021,19.311,19.442,18.914,19.294,203943160
07-27-2021,19.265,19.622,18.741,19.208,248862580
07-28-2021,19.3192,19.646,18.995,19.503,202191150
07-29-2021,19.519,19.853,19.32803,19.662,190780880
07-30-2021,19.418,19.63,19.263,19.499,183497460
08-02-2021,19.7,19.961,19.361,19.75,217443970
08-03-2021,19.74,20.222,19.22,19.815,301810740
08-04-2021,19.99,20.318,19.828,20.274,231309400
08-05-2021,20.5,20.733,20.342,20.637,211435370
08-06-2021,20.524,20.57,20.21,20.366,178496610
08-09-2021,20.446,20.50799,20.143,20.295,146443100
08-10-2021,20.322,20.43,19.83454,19.936,179237780
08-11-2021,20.043,20.049,19.43,19.699,185924840
08-12-2021,19.87,20.02899,19.62,19.905,151861550
08-13-2021,19.905,20.21381,19.851,20.188,183062860
08-16-2021,20.135,20.287,19.453,19.95,211152800
08-17-2021,19.685,19.77,19.267,19.458,204584850
08-18-2021,19.5,19.63365,19.0,19.04,285913480
08-19-2021,19.494,20.495,18.762,19.798,766554770
08-20-2021,19.991,20.86506,19.933,20.816,675741310
08-23-2021,20.971,21.997,20.95,21.958,575806580
08-24-2021,21.753,21.959,21.535,21.793,297298920
08-25-2021,21.737,22.47,21.722,22.213,347701040
08-26-2021,22.2,22.34,21.79,22.068,237940420
08-27-2021,22.184,22.722,22.167,22.636,304722190
08-30-2021,22.82997,23.043,22.551,22.688,262579900
08-31-2021,22.695,22.695,22.12,22.385,259849680
09-01-2021,22.485,22.697,22.3565,22.441,201766950
09-02-2021,22.518,22.59299,22.2945,22.396,188109570
09-03-2021,22.325,22.986,22.2,22.843,280831980
09-07-2021,22.833,22.899,22.5224,22.662,198107160
09-08-2021,22.513,22.61,21.977,22.339,254434210
09-09-2021,22.312,22.538,22.131,22.177,196856010
09-10-2021,22.34831,22.626,22.27,22.478,248375740
09-13-2021,22.684,22.964,21.858,22.152,297499900
09-14-2021,22.275,22.41,22.086,22.242,199754600
09-15-2021,22.309,22.36699,21.966,22.341,166538010
09-16-2021,22.18345,22.277,21.927,22.242,156033440
09-17-2021,22.3,22.321,21.83,21.9,294502840
09-20-2021,21.146,21.433,20.662,21.113,349440450
09-21-2021,21.4165,21.425,20.95,21.246,204688100
09-22-2021,21.3655,21.96,21.196,21.941,268725560
09-23-2021,22.14,22.5345,21.89,22.482,248554910
09-24-2021,22.07,22.149,21.861,22.081,217655450
09-27-2021,21.71035,21.799,21.325,21.66,245215140
09-28-2021,21.2135,21.419,20.651,20.699,343068950
09-29-2021,20.9395,21.017,20.467,20.517,218393630
09-30-2021,20.7684,21.066,20.688,20.716,221009120
10-01-2021,20.75,20.859,20.203,20.742,240977960
10-04-2021,20.504,20.54179,19.555,19.732,345634970
10-05-2021,19.95,20.648,19.854,20.451,279281650
10-06-2021,20.12,20.72,20.08,20.7,297201750
10-07-2021,21.092,21.322,20.972,21.075,256918930
10-08-2021,21.101,21.206,20.775,20.831,151257910
10-11-2021,20.575,21.063,20.511,20.695,163387540
10-12-2021,20.8275,21.057,20.528,20.671,162133540
10-13-2021,20.918,20.99,20.713,20.939,180651880
10-14-2021,21.288,21.755,21.12201,21.746,243588810
10-15-2021,21.81,21.931,21.662,21.862,226994010
10-18-2021,21.749,22.291,21.644,22.222,189493560
10-19-2021,22.276,22.379,22.037,22.29,161473290
10-20-2021,22.3045,22.433,21.982,22.103,146275940
10-21-2021,22.097,22.711,22.083,22.692,187590320
10-22-2021,22.823,23.13,22.561,22.726,249383790
10-25-2021,22.973,23.35499,22.77,23.166,230234830
10-26-2021,23.989,25.259,23.924,24.717,485898300
10-27-2021,24.474,25.09,24.28201,24.451,245989890
10-28-2021,24.878,24.95,24.523,24.941,234204310
10-29-2021,25.0005,25.709,25.0,25.567,292502840
11-01-2021,25.649,25.894,25.227,25.827,265739760
11-02-2021,25.822,26.678,25.8,26.401,294112390
11-03-2021,26.67,26.784,26.235,26.598,239910330
11-04-2021,27.229,31.365,27.118,29.801,1153631150
11-05-2021,30.187,31.4,29.41,29.752,851260150
11-08-2021,30.149,31.1,29.907,30.804,503100930
11-09-2021,32.282,32.31,29.964,30.657,646746210
11-10-2021,29.356,30.85,28.778,29.459,636205720
11-11-2021,30.468,30.59,29.77701,30.39,332172110
11-12-2021,30.01,30.68,29.63,30.39,413054280
11-15-2021,30.552,30.644,29.247,30.025,384909000
11-16-2021,29.759,30.39,29.70587,30.203,264483670
11-17-2021,30.418,30.509,28.8,29.261,428507990
11-18-2021,32.367,32.76,31.321,31.675,781710750
11-19-2021,32.243,33.088,31.905,32.985,533866650
11-22-2021,33.517,34.647,31.9,31.956,754335240
11-23-2021,31.535,32.36,30.88,31.746,532162700
11-24-2021,31.461,32.855,30.928,32.674,435162260
11-26-2021,32.6,32.71,31.35,31.503,283068860
11-29-2021,32.366,33.412,32.036,33.376,454963980
11-30-2021,33.169,33.353,31.86401,32.676,622066470
12-01-2021,33.21947,33.28934,31.38,31.435,485802040
12-02-2021,31.214,32.47799,31.025,32.126,472890330
12-03-2021,32.0,32.129,30.13,30.693,544325050
12-06-2021,29.88,30.241,28.038,30.037,658938450
12-07-2021,30.957,32.449,30.651,32.427,593053480
12-08-2021,31.999,32.29,31.42101,31.826,475551450
12-09-2021,31.734,32.205,30.428,30.49,488507160
12-10-2021,31.15,31.305,29.861,30.198,488825090
12-13-2021,30.249,30.294,28.116,28.161,598343660
12-14-2021,27.699,28.678,27.25,28.337,667035370
12-15-2021,28.4,30.5,27.838,30.459,698296880
12-16-2021,31.152,31.16,28.093,28.387,707365950
12-17-2021,27.985,28.922,27.76,27.801,716622390
12-20-2021,27.305,28.144,27.145,27.719,461846760
12-21-2021,28.374,29.12,27.401,29.075,524384940
12-22-2021,28.891,29.555,28.449,29.4,395184380
12-23-2021,29.755,30.059,29.43101,29.64,343021740
12-27-2021,29.66,31.0865,29.64,30.945,403685870
12-28-2021,31.312,31.33,30.01181,30.322,420591210
12-29-2021,30.2725,30.548,29.366,30.001,343139280
12-30-2021,29.827,30.457,29.54,29.586,308864220
12-31-2021,29.674,30.03,29.33057,29.411,266529910
01-03-2022,29.815,30.711,29.785,30.121,392402940
01-04-2022,30.277,30.468,28.349,29.29,527154400
01-05-2022,28.949,29.416,27.533,27.604,498063880
01-06-2022,27.64,28.43799,27.065,28.178,454186370
01-07-2022,28.141,28.422,27.057,27.247,409938510
01-10-2022,26.581,27.469,25.64384,27.4,594680950
01-11-2022,27.3225,28.065,26.839,27.817,404089290
01-12-2022,28.0665,28.595,27.608,27.999,383413480
01-13-2022,28.379,28.48,26.498,26.575,538868090
01-14-2022,26.3,27.1969,26.21001,26.942,395832350
01-18-2022,26.26,26.638,25.77,25.903,425306170
01-19-2022,26.079,26.54317,25.052,25.067,488314510
01-20-2022,25.304,25.57904,24.078,24.15,435180730
01-21-2022,23.507,24.823,23.263,23.374,718957840
01-24-2022,22.33,23.38,20.888,23.372,915810630
01-25-2022,22.546,22.943,22.0,22.324,664616360
01-26-2022,23.24,24.057,22.3,22.772,755958730
01-27-2022,23.568,23.995,21.675,21.944,573352720
01-28-2022,22.01215,22.858,21.296,22.84,543774250
01-31-2022,23.182,24.509,23.052,24.486,564679680
02-01-2022,25.104,25.145,23.89001,24.638,518925170
02-02-2022,25.794,25.817,24.55301,25.242,543419410
02-03-2022,24.458,25.077,23.78,23.948,410177780
02-04-2022,23.972,24.635,23.632,24.319,354828500
02-07-2022,24.372,25.182,24.202,24.728,376867500
02-08-2022,24.359,25.23,23.98,25.108,410358640
02-09-2022,25.622,26.725,25.353,26.705,524281660
02-10-2022,25.995,26.92499,25.6,25.824,513199720
02-11-2022,25.916,26.152,23.773,23.949,605471980
02-14-2022,23.934,24.875,23.755,24.267,440424430
02-15-2022,24.949,26.545,24.784,26.495,701752800
02-16-2022,26.259,26.582,25.552,26.511,732676330
02-17-2022,25.63,25.785,24.165,24.507,810595080
02-18-2022,24.6675,24.986,23.1,23.642,761254910
02-22-2022,23.035,24.06399,23.0,23.39,633422440
02-23-2022,23.802,24.15499,22.301,22.387,566510770
02-24-2022,21.015,23.8,20.89,23.748,735800630
02-25-2022,23.721,24.217,23.381,24.157,528865510
02-28-2022,23.992,24.665,23.70701,24.385,477318610
03-01-2022,24.291,24.377,23.132,23.477,412055980
03-02-2022,23.756,24.409,23.415,24.22,389641850
03-03-2022,24.2615,24.32599,23.469,23.714,365095040
03-04-2022,23.384,23.68,22.482,22.936,432010700
03-07-2022,22.817,23.033,21.33,21.352,450820890
03-08-2022,21.309,22.37299,20.65,21.514,557467190
03-09-2022,22.387,23.22,22.247,23.014,492741950
03-10-2022,22.531,22.788,21.882,22.658,428065650
03-11-2022,23.022,23.145,22.046,22.1,367208570
03-14-2022,21.869,22.262,21.15901,21.33,385354240
03-15-2022,21.518,23.038,21.32201,22.973,491995690
03-16-2022,23.5,24.597,23.172,24.496,671421740
03-17-2022,24.12,24.842,23.906,24.766,471941190
03-18-2022,24.799,26.56899,24.624,26.453,730718560
03-21-2022,26.507,27.15199,25.967,26.734,591727080
03-22-2022,26.727,27.238,26.072,26.524,547007100
03-23-2022,26.126,26.6115,25.57501,25.634,502119860
03-24-2022,26.166,28.31999,25.907,28.15,877379140
03-25-2022,27.886,28.358,27.271,27.692,579016180
03-28-2022,27.7555,28.25,27.206,28.219,425493920
03-29-2022,28.6945,28.946,27.98,28.656,488984400
03-30-2022,28.304,28.4955,27.503,27.69,463487130
03-31-2022,27.782,28.248,27.27,27.286,523440220
04-01-2022,27.375,27.496,26.267,26.712,517235110
04-04-2022,26.728,27.558,26.613,27.36,397707820
04-05-2022,27.254,27.319,25.82,25.931,436614730
04-06-2022,24.934,25.3,24.003,24.407,703832560
04-07-2022,24.441,24.722,23.478,24.208,557992360
04-08-2022,23.917,23.923,23.06201,23.119,524780640
04-11-2022,22.214,22.31994,21.66,21.917,575206840
04-12-2022,22.537,22.725,21.28204,21.504,662258070
04-13-2022,21.728,22.5,21.455,22.203,516943440
04-14-2022,22.505,22.777,21.163,21.258,569096850
04-18-2022,21.2,22.088,21.079,21.783,525700610
04-19-2022,21.72,22.373,21.314,22.198,512780580
04-20-2022,22.5171,22.67037,21.2,21.482,468974440
04-21-2022,21.70915,22.392,20.0,20.183,656209440
04-22-2022,20.303,20.486,19.5,19.515,624713430
04-25-2022,19.202,19.945,19.096,19.902,641565610
04-26-2022,19.718,19.788,18.67,18.788,653142500
04-27-2022,18.598,19.167,18.29,18.415,499460170
04-28-2022,18.967,20.037,18.48957,19.782,570326710
04-29-2022,19.402,20.12848,18.517,18.547,500434910
05-02-2022,18.5405,19.574,18.391,19.533,572048680
05-03-2022,19.4,19.825,19.133,19.602,475750840
05-04-2022,19.923,20.4,18.751,20.334,648854630
05-05-2022,19.867,19.925,18.5,18.844,626331410
05-06-2022,18.736,19.512,17.99,18.675,633296720
05-09-2022,18.034,18.255,16.827,16.95,644454510
05-10-2022,17.689,18.198,17.025,17.595,761474290
05-11-2022,17.347,17.753,16.568,16.63,670167030
05-12-2022,16.2191,16.788,15.567,16.175,708728370
05-13-2022,16.788,17.92843,16.5925,17.706,670436510
05-16-2022,17.509,17.788,17.106,17.264,521445980
05-17-2022,18.074,18.371,17.634,18.177,585829710
05-18-2022,17.705,18.118,16.864,16.938,545161060
05-19-2022,16.937,17.687,16.73405,17.124,621309590
05-20-2022,17.332,17.41,15.755,16.694,739105260
05-23-2022,16.274,16.915,16.17901,16.898,639888690
05-24-2022,16.51,16.597,15.78,16.154,588550020
05-25-2022,16.02,17.11099,16.0,16.975,781131900
05-26-2022,16.036,18.092,16.022,17.851,996574520
05-27-2022,18.186,18.881,18.1,18.811,738379350
05-31-2022,18.98,19.2,18.35,18.672,664099510
06-01-2022,18.724,19.05318,18.122,18.32,544513900
06-02-2022,18.292,19.619,18.198,19.592,648655800
06-03-2022,19.0815,19.3323,18.52156,18.72,598778700
06-06-2022,19.139,19.337,18.5642,18.786,422406150
06-07-2022,18.472,19.0,18.188,18.926,388914110
06-08-2022,18.799,19.18,18.535,18.648,363252460
06-09-2022,18.481,18.933,18.041,18.048,395573790
06-10-2022,17.6,17.697,16.869,16.974,465649660
06-13-2022,16.0,16.312,15.606,15.647,604153380
06-14-2022,15.731,16.066,15.412,15.836,469679520
06-15-2022,16.095,16.868,15.926,16.527,563935650
06-16-2022,15.86,15.94232,15.401,15.601,545748670
06-17-2022,15.648,15.995,15.328,15.88,630333970
06-21-2022,16.4745,17.008,16.407,16.566,483088880
06-22-2022,16.226,16.662,16.18,16.36,437997440
06-23-2022,16.5185,16.585,15.853,16.225,463679590
06-24-2022,16.5,17.14,16.31,17.126,472152830
06-27-2022,17.312,17.33,16.6255,16.869,427967880
06-28-2022,16.9,17.20199,15.945,15.982,461859360
06-29-2022,15.814,15.82,15.17,15.542,482352280
06-30-2022,15.361,15.567,14.862,15.159,686070030
07-01-2022,14.899,15.06291,14.392,14.523,577610080
07-05-2022,14.175,14.971,14.055,14.964,652207610
07-06-2022,15.01,15.31899,14.789,15.13,529065860
07-07-2022,15.4555,15.945,15.389,15.858,492902760
07-08-2022,15.43,16.03699,15.389,15.838,467971760
07-11-2022,15.526,15.52699,15.03801,15.152,438388730
07-12-2022,15.268,15.431,14.877,15.082,458483100
07-13-2022,14.59,15.375,14.465,15.164,521918340
07-14-2022,15.108,15.47299,14.728,15.372,456234840
07-15-2022,15.659,15.782,15.445,15.762,385935470
07-18-2022,16.302,16.897,16.002,16.101,670517450
07-19-2022,16.486,17.11,16.17201,16.992,702366080
07-20-2022,16.947,17.9325,16.801,17.807,760537790
07-21-2022,17.885,18.144,17.54456,18.05,557049280
07-22-2022,17.893,17.967,17.1365,17.319,536670880
07-25-2022,17.019,17.124,16.649,17.024,480747510
07-26-2022,16.889,16.919,16.478,16.533,397864910
07-27-2022,17.032,17.936,16.91301,17.79,569776230
07-28-2022,17.975,18.14,17.44,17.984,474646280
07-29-2022,17.813,18.244,17.692,18.163,435460420
08-01-2022,18.182,18.846,17.99,18.441,476469040
08-02-2022,18.122,18.93753,18.092,18.526,489526920
08-03-2022,18.184,18.968,18.137,18.893,418145570
08-04-2022,18.849,19.274,18.76,19.215,409652270
08-05-2022,18.81,19.22892,18.666,18.989,386068290
08-08-2022,17.502,18.239,17.242,17.793,983783180
08-09-2022,17.252,17.44719,16.724,17.086,668262650
08-10-2022,17.698,18.118,17.31701,18.097,597422460
08-11-2022,18.131,18.707,17.876,17.942,509326550
08-12-2022,18.16,18.718,17.953,18.709,478094150
08-15-2022,18.701,19.164,18.613,19.032,457665560
08-16-2022,18.9195,19.142,18.501,18.879,451239640
08-17-2022,18.523,18.688,18.145,18.335,446799110
08-18-2022,18.301,18.86499,18.183,18.773,415446560
08-19-2022,18.406,18.52,17.77,17.849,441588330
08-22-2022,17.49,17.558,16.966,17.034,409592710
08-23-2022,16.9885,17.465,16.97,17.181,369985770
08-24-2022,17.012,17.406,16.895,17.222,522660710
08-25-2022,16.844,17.947,16.833,17.913,770691330
08-26-2022,17.857,17.924,16.237,16.26,769127430
08-29-2022,16.02,16.338,15.767,15.801,496131940
08-30-2022,15.96,16.039,15.182,15.468,530180690
08-31-2022,15.384,15.54,14.95851,15.094,573709860
09-01-2022,14.209,14.38,13.27021,13.937,1178865140
09-02-2022,14.1,14.171,13.591,13.647,743157460
09-06-2022,13.731,13.779,13.351,13.465,535751180
09-07-2022,13.563,13.838,13.346,13.714,512657460
09-08-2022,13.459,14.008,13.369,13.99,624873120
09-09-2022,14.157,14.474,14.126,14.387,487128420
09-12-2022,14.369,14.547,14.198,14.505,484159240
09-13-2022,13.802,13.922,13.099,13.131,714955630
09-14-2022,13.254,13.28999,12.913,13.128,588506540
09-15-2022,13.0152,13.23299,12.79,12.929,523625160
09-16-2022,12.7415,13.212,12.617,13.198,670751400
09-19-2022,13.012,13.463,13.01,13.382,569685280
09-20-2022,13.2145,13.48276,13.057,13.176,524817750
09-21-2022,13.213,14.031,13.11,13.261,807679400
09-22-2022,13.07,13.14897,12.428,12.561,759162160
09-23-2022,12.42,12.611,12.257,12.516,663309310
09-26-2022,12.491,12.659,12.214,12.228,547342690
09-27-2022,12.507,12.736,12.258,12.413,553854060
09-28-2022,12.41,12.823,12.35386,12.736,542413880
09-29-2022,12.448,12.5,11.94601,12.22,532763120
09-30-2022,12.087,12.633,12.075,12.139,565638420
10-03-2022,12.347,12.678,12.105,12.512,547478470
10-04-2022,12.879,13.22,12.879,13.167,584181670
10-05-2022,12.9107,13.321,12.621,13.209,507130730
10-06-2022,13.22,13.656,13.103,13.13,644156890
10-07-2022,12.505,12.67,12.022,12.076,672478160
10-10-2022,12.037,12.12432,11.40812,11.67,698699250
10-11-2022,11.561,11.846,11.283,11.586,667481630
10-12-2022,11.579,11.735,11.345,11.5,492590190
10-13-2022,10.971,12.07799,10.813,11.96,850103010
10-14-2022,12.057,12.111,11.204,11.227,713431990
10-17-2022,11.518,11.948,11.517,11.888,580774170
10-18-2022,12.344,12.492,11.618,11.967,659362060
10-19-2022,11.879,12.35,11.834,12.051,523130610
10-20-2022,12.113,12.769,12.105,12.194,652397610
10-21-2022,12.0982,12.498,11.887,12.466,609494410
10-24-2022,12.508,12.71,12.064,12.599,517457400
10-25-2022,12.6935,13.3,12.664,13.261,505482330
10-26-2022,12.869,13.388,12.708,12.896,535533290
10-27-2022,13.63,13.838,13.122,13.176,583113080
10-28-2022,13.104,13.85,13.061,13.834,521039930
10-31-2022,13.778,13.838,13.297,13.497,486340990
11-01-2022,13.811,13.925,13.519,13.543,432816900
11-02-2022,13.85,14.21,13.21124,13.219,672627840
11-03-2022,13.043,13.781,12.956,13.421,500064860
11-04-2022,13.986,14.229,13.697,14.156,612575910
11-07-2022,14.228,14.412,13.954,14.301,410060950
11-08-2022,14.801,14.89101,14.216,14.602,595291990
11-09-2022,14.1615,14.211,13.75901,13.776,454413660
11-10-2022,14.8,15.773,14.547,15.75,700819250
11-11-2022,15.8075,16.389,15.482,16.327,655487470
11-14-2022,16.218,16.54,15.922,16.295,527852450
11-15-2022,16.7215,16.998,16.382,16.666,545875500
11-16-2022,16.1615,16.362,15.873,15.91,649546840
11-17-2022,15.715,16.266,15.535,15.677,710893560
11-18-2022,15.966,16.002,15.12001,15.409,492071650
11-21-2022,15.147,15.477,15.08,15.317,404739310
11-22-2022,15.328,16.05757,15.1216,16.038,472866070
11-23-2022,16.098,16.527,16.04801,16.519,427240930
11-25-2022,16.318,16.487,16.172,16.27,167934300
11-28-2022,16.026,16.357,15.725,15.827,304152010
11-29-2022,15.827,15.932,15.52,15.639,298384490
11-30-2022,15.697,16.93,15.597,16.923,565298220
12-01-2022,16.999,17.265,16.635,17.135,470976570
12-02-2022,16.659,16.93257,16.445,16.876,371388580
12-05-2022,16.679,16.995,16.47201,16.61,352255170
12-06-2022,16.53,16.573,15.819,15.987,352694270
12-07-2022,15.772,16.186,15.667,16.12,372387580
12-08-2022,16.273,17.179,15.959,17.169,515455540
12-09-2022,17.16,17.583,16.975,17.001,465338190
12-12-2022,17.037,17.538,16.797,17.535,457327800
12-13-2022,18.531,18.79,17.711,18.072,656588760
12-14-2022,17.987,18.252,17.42,17.674,496888100
12-15-2022,17.146,17.32,16.7,16.952,478542100
12-16-2022,16.8642,17.041,16.41,16.571,478231930
12-19-2022,16.572,16.609,16.145,16.254,354038770
12-20-2022,16.064,16.31,15.852,16.085,403259790
12-21-2022,16.114,16.627,16.102,16.501,325025380
12-22-2022,16.0935,16.138,14.882,15.339,565045270
12-23-2022,15.196,15.339,14.883,15.206,349325630
12-27-2022,15.074,15.1,14.056,14.121,464902260
12-28-2022,13.927,14.262,13.884,14.036,351066450
12-29-2022,14.402,14.683,14.227,14.603,354923240
12-30-2022,14.334,14.62899,14.233,14.614,310489830
01-03-2023,14.851,14.996,14.096,14.315,401276580
01-04-2023,14.567,14.853,14.241,14.749,431323600
01-05-2023,14.491,14.564,14.14795,14.265,389168110
01-06-2023,14.474,15.01,14.034,14.859,405043620
01-09-2023,15.284,16.056,15.141,15.628,504230560
01-10-2023,15.507,15.96199,15.472,15.909,384101260
01-11-2023,15.83951,16.028,15.563,16.001,353284930
01-12-2023,16.1,16.637,15.492,16.511,551409060
01-13-2023,16.278,16.922,16.165,16.899,447287060
01-17-2023,16.899,17.728,16.899,17.702,511102160
01-18-2023,17.667,17.873,17.282,17.377,439623550
01-19-2023,17.036,17.197,16.731,16.765,452931600
01-20-2023,17.011,17.856,16.825,17.839,564967120
01-23-2023,18.064,19.245,17.8175,19.193,655162590
01-24-2023,18.827,19.495,18.82,19.265,496204100
01-25-2023,18.9125,19.37,18.58,19.323,449537110
01-26-2023,19.701,20.166,19.278,19.802,489535420
01-27-2023,19.462,20.628,19.405,20.365,542141980
01-30-2023,19.95,20.14,19.15,19.162,488611150
01-31-2023,19.1695,19.687,18.95,19.537,498016580
02-01-2023,19.691,21.192,19.611,20.943,660477040
02-02-2023,21.0,21.949,20.7,21.709,564275800
02-03-2023,21.0,21.74499,20.789,21.1,429365950
02-06-2023,20.806,21.57,20.786,21.089,452197090
02-07-2023,21.382,22.259,21.15,22.173,664149610
02-08-2023,22.387,22.878,22.00801,22.205,559651220
02-09-2023,22.606,23.02,22.12,22.337,523875780
